from,to,share
EP5428,E100000003403,100.0
EP5429,E100000003403,100.0
EP5430,E100000001988,100.0
EP5431,E100000001533,100.0
EP5432,E100000001533,100.0
EP5433,E100000001533,100.0
EP5434,E100000003070,100.0
EP5435,E100000004090,100.0
EP5436,E100000004090,100.0
EP5437,E100000003343,100.0
EP5438,E100000003343,100.0
EP5439,E100000004118,100.0
EP5440,E100001010511,100.0
EP5441,E100000000039,100.0
EP5442,E100001010536,100.0
EP5443,E100000003063,100.0
EP5444,E100000001533,100.0
EP5445,E100000001533,100.0
EP5446,E100000001533,100.0
EP5447,E100000001533,100.0
EP5448,E100000001533,100.0
EP5449,E100000001533,100.0
EP5450,E100000001533,100.0
EP5451,E100000001533,100.0
EP5452,E100000001533,100.0
EP5453,E100000001533,100.0
EP5454,E100000001533,100.0
EP5455,E100000001533,100.0
EP5456,E100000001533,100.0
EP5457,E100000001533,100.0
EP5458,E100000001533,100.0
EP5459,E100000001533,100.0
EP5460,E100000003406,100.0
EP5461,E100000003406,100.0
EP5462,E100000001533,100.0
EP5463,E100000001533,100.0
EP5464,E100000001533,100.0
EP5465,E100000001533,100.0
EP5466,E100000001533,100.0
EP5467,E100000001533,100.0
EP5468,E100000001926,100.0
EP5469,E100000001989,100.0
EP5470,E100000001926,100.0
EP5471,E100001011922,
EP5472,E100000002713,100.0
EP5473,E100000002073,100.0
EP5474,E100000002073,100.0
EP5475,E100000002073,100.0
EP5476,E100000002073,100.0
EP5477,E100000002073,100.0
EP5478,E100000002073,100.0
EP5479,E100000002073,100.0
EP5480,E100000002073,100.0
EP5481,E100000002073,100.0
EP5482,E100000002073,100.0
EP5483,E100000003677,100.0
EP5484,E100000003677,100.0
EP5485,E100000003677,100.0
EP5486,E100000003677,100.0
EP5487,E100000003677,100.0
EP5488,E100000003677,
EP5489,E100000003410,100.0
EP5490,E100000004072,100.0
EP5491,E100000004072,100.0
EP5492,E100000004072,100.0
EP5493,E100000001652,100.0
EP5494,E100000001652,100.0
EP5495,E100000001652,100.0
EP5496,E100000001652,100.0
EP5497,E100001011743,100.0
EP5498,E100000121469,100.0
EP5499,E100000121469,100.0
EP5500,E100000002874,100.0
EP5501,E100000000984,100.0
EP5502,E100000000984,100.0
EP5503,E100000000984,100.0
EP5504,E100000000984,100.0
EP5505,E100000000984,100.0
EP5506,E100000000984,100.0
EP5507,E100000000984,100.0
EP5508,E100000004155,100.0
EP5509,E100000001408,100.0
EP5510,E100000003411,100.0
EP5511,E100000003411,100.0
EP5512,E100000000361,
EP5513,E100000000361,
EP5514,E100000000922,100.0
EP5515,E100000003863,100.0
EP5516,E100000003863,100.0
EP5517,E100000002329,100.0
EP5518,E100000002329,100.0
EP5519,E100000002329,100.0
EP5520,E100000002329,100.0
EP5521,E100000001103,100.0
EP5522,E100000002846,100.0
EP5523,E100000002846,100.0
EP5524,E100000002846,100.0
EP5525,E100000002846,100.0
EP5526,E100000003412,100.0
EP5527,E100000000724,100.0
EP5528,E100000000724,100.0
EP5529,E100000000724,100.0
EP5530,E100000001170,100.0
EP5531,E100000002969,100.0
EP5532,E100000003415,100.0
EP5533,E100000003415,100.0
EP5534,E100000003415,100.0
EP5535,E100000003416,100.0
EP5536,E100000000537,100.0
EP5536,E100000185999,100.0
EP5537,E100000003471,
EP5538,,
EP5539,E100000003417,100.0
EP5540,E100000003417,100.0
EP5541,E100000003417,100.0
EP5542,E100000003417,100.0
EP5543,E100000003419,100.0
EP5544,E100000003419,100.0
EP5545,E100000003419,100.0
EP5546,E100000003419,100.0
EP5547,E100000003420,100.0
EP5548,E100000001381,100.0
EP5549,E100000003018,100.0
EP5550,E100000003018,100.0
EP5551,E100000003018,100.0
EP5552,E100000003018,100.0
EP5553,E100000003018,100.0
EP5554,E100000003018,100.0
EP5555,E100000134323,100.0
EP5556,E100000134323,100.0
EP5557,E100000001775,100.0
EP5558,E100000002130,100.0
EP5559,E100000000556,100.0
EP5560,E100000000556,100.0
EP5561,E100000000556,100.0
EP5562,E100000000556,100.0
EP5563,E100000004072,100.0
EP5564,E100000000552,100.0
EP5565,E100000000552,100.0
EP5566,E100000004072,100.0
EP5567,E100000000779,100.0
EP5568,E100000000551,100.0
EP5569,E100000002660,100.0
EP5570,E100000003099,100.0
EP5571,E100000001354,100.0
EP5572,E100000001354,100.0
EP5573,E100000001354,100.0
EP5574,E100000001354,100.0
EP5575,E100000001354,100.0
EP5576,E100000001354,100.0
EP5577,E100000001354,100.0
EP5578,E100000003422,100.0
EP5579,E100000003422,100.0
EP5580,E100000003422,100.0
EP5581,E100000003422,100.0
EP5582,E100000002161,100.0
EP5583,E100000002161,100.0
EP5584,E100000002161,100.0
EP5585,E100000002161,100.0
EP5586,E100000002161,100.0
EP5587,E100000002161,100.0
EP5588,E100000003386,100.0
EP5589,E100000003386,100.0
EP5590,E100000003386,100.0
EP5591,E100000003386,100.0
EP5592,E100000003386,100.0
EP5593,E100000003386,100.0
EP5594,E100000134323,100.0
EP5595,E100000134323,100.0
EP5596,E100000000566,3.0
EP5596,E100000000546,72.0
EP5596,E100000000542,25.0
EP5597,E100000000566,3.0
EP5597,E100000000546,72.0
EP5597,E100000000542,25.0
EP5598,E100000000566,3.0
EP5598,E100000000546,72.0
EP5598,E100000000542,25.0
EP5599,E100000000566,3.0
EP5599,E100000000546,72.0
EP5599,E100000000542,25.0
EP5600,E100000000566,3.0
EP5600,E100000000546,72.0
EP5600,E100000000542,25.0
EP5601,E100000000566,3.0
EP5601,E100000000546,72.0
EP5601,E100000000542,25.0
EP5602,E100000000566,3.0
EP5602,E100000000546,72.0
EP5602,E100000000542,25.0
EP5603,E100000000566,3.0
EP5603,E100000000546,72.0
EP5603,E100000000542,25.0
EP5604,E100000000566,3.0
EP5604,E100000000546,72.0
EP5604,E100000000542,25.0
EP5605,E100000003789,100.0
EP5606,E100000003661,100.0
EP5607,E100000000039,100.0
EP5608,E100000000888,100.0
EP5609,E100000000888,100.0
EP5610,E100000001550,100.0
EP5611,E100000001550,100.0
EP5612,E100000004100,100.0
EP5612,E100000154383,100.0
EP5613,E100001010474,100.0
EP5614,E100000004270,100.0
EP5615,E100000004270,100.0
EP5616,E100001010469,
EP5617,E100000002872,100.0
EP5618,E100000002872,100.0
EP5619,E100000002872,100.0
EP5620,E100000002872,100.0
EP5621,E100000002872,100.0
EP5622,E100000002872,100.0
EP5623,E100001000019,100.0
EP5624,E100000003427,100.0
EP5625,E100000003427,100.0
EP5626,E100000003427,100.0
EP5627,E100000002010,100.0
EP5628,E100000003428,100.0
EP5629,E100000003428,100.0
EP5630,E100000003428,100.0
EP5631,E100000003428,100.0
EP5632,E100001000315,
EP5633,E100001000315,
EP5634,E100000003431,100.0
EP5635,E100000002634,100.0
EP5636,E100000003874,100.0
EP5637,E100000002196,100.0
EP5638,E100000002329,100.0
EP5639,E100000001831,100.0
EP5640,,
EP5641,E100000002166,100.0
EP5642,E100000002166,100.0
EP5643,E100000004265,100.0
EP5644,E100000004265,100.0
EP5645,E100001011913,
EP5646,E100001011913,
EP5647,E100001011913,
EP5648,E100000001020,100.0
EP5649,E100000001020,
EP5650,E100000001020,
EP5651,E100000001020,
EP5652,E100000001020,
EP5653,E100001011736,
EP5654,E100000002000,100.0
EP5655,E100000002950,100.0
EP5656,E100000004269,100.0
EP5657,E100000002087,100.0
EP5658,E100000002087,100.0
EP5659,E100000002087,100.0
EP5660,E100000002087,100.0
EP5661,E100000002087,100.0
EP5662,E100000002087,100.0
EP5663,E100000002087,100.0
EP5664,E100000002087,100.0
EP5665,E100000002087,100.0
EP5666,E100000002087,100.0
EP5667,E100000002087,100.0
EP5668,E100001011234,
EP5669,E100000001827,68.0
EP5669,E100000001753,32.0
EP5670,E100000001055,100.0
EP5671,E100000001354,100.0
EP5672,E100000001354,100.0
EP5673,E100000001354,100.0
EP5674,E100000001354,100.0
EP5675,E100000003432,100.0
EP5676,E100000003432,100.0
EP5677,E100000003432,100.0
EP5678,E100000003432,100.0
EP5679,E100000003432,100.0
EP5680,E100000003432,100.0
EP5681,E100000003432,100.0
EP5682,E100000001972,50.0
EP5682,E100000002427,50.0
EP5683,E100000000556,100.0
EP5684,E100001011869,100.0
EP5685,E100001011869,100.0
EP5686,E100001011869,100.0
EP5687,E100001011869,100.0
EP5688,E100001011869,100.0
EP5689,E100000000553,100.0
EP5690,E100000000553,100.0
EP5691,E100000001408,100.0
EP5692,E100000001102,
EP5693,E100000001102,
EP5694,E100000120861,100.0
EP5695,E100000120861,100.0
EP5696,E100000120861,100.0
EP5697,E100000002420,100.0
EP5698,E100000000683,100.0
EP5699,E100000002481,100.0
EP5699,E100000139318,100.0
EP5700,E100000003433,100.0
EP5701,E100000003658,100.0
EP5702,E100000002130,100.0
EP5703,E100000001901,100.0
EP5704,E100000001901,100.0
EP5705,E100001011234,
EP5706,E100000004084,100.0
EP5707,,
EP5708,,
EP5709,,
EP5710,E100000001781,
EP5710,E100000000039,100.0
EP5711,E100000003435,100.0
EP5712,E100000003435,100.0
EP5713,E100000002399,100.0
EP5714,E100000003442,100.0
EP5715,E100000003442,100.0
EP5716,E100000003442,100.0
EP5717,E100000001725,100.0
EP5718,E100000001725,100.0
EP5719,E100000001725,100.0
EP5720,E100000001725,100.0
EP5721,E100000000476,100.0
EP5722,E100001011898,
EP5723,E100001011898,
EP5724,E100000003018,100.0
EP5725,E100000003018,100.0
EP5726,E100000003018,100.0
EP5727,E100000003018,100.0
EP5728,E100000003018,100.0
EP5729,E100001000859,100.0
EP5730,E100001000859,100.0
EP5731,E100001000859,100.0
EP5732,E100001000859,100.0
EP5733,E100001000859,100.0
EP5734,E100001000859,100.0
EP5735,E100001000859,100.0
EP5736,E100001000859,100.0
EP5737,E100000003438,100.0
EP5738,E100000003477,100.0
EP5739,E100000003477,100.0
EP5740,E100000003477,100.0
EP5741,E100000003477,100.0
EP5742,E100000120734,100.0
EP5743,E100000120734,100.0
EP5744,E100000003385,100.0
EP5745,E100000003385,100.0
EP5746,E100000001553,100.0
EP5747,E100000001460,100.0
EP5748,E100001011898,
EP5749,E100000002124,100.0
EP5750,E100000002124,100.0
EP5751,E100000002124,100.0
EP5752,E100000002124,100.0
EP5753,E100000000863,100.0
EP5754,E100000000863,100.0
EP5755,E100000003343,100.0
EP5756,E100000003343,100.0
EP5757,E100000003343,100.0
EP5758,E100000003343,100.0
EP5759,E100000003343,100.0
EP5760,E100000003343,100.0
EP5761,E100000003343,100.0
EP5762,E100000003343,100.0
EP5763,E100000003343,100.0
EP5764,E100000001382,100.0
EP5765,E100000001554,100.0
EP5766,E100000002552,100.0
EP5767,E100000002552,100.0
EP5768,E100000002552,100.0
EP5769,E100000002552,100.0
EP5770,E100000002077,100.0
EP5771,,
EP5772,E100001012024,100.0
EP5773,E100001012024,100.0
EP5774,E100001012024,100.0
EP5775,,
EP5776,E100000001870,100.0
EP5777,E100000001870,100.0
EP5778,E100000001471,100.0
EP5779,E100000001921,100.0
EP5780,E100000003459,100.0
EP5781,E100000001456,100.0
EP5782,E100000001456,100.0
EP5783,E100000002661,100.0
EP5784,E100000000467,100.0
EP5784,E100000133761,100.0
EP5785,E100000000467,100.0
EP5785,E100000133761,100.0
EP5786,E100000002129,100.0
EP5787,E100000001949,100.0
EP5788,E100000001949,100.0
EP5789,E100000001702,100.0
EP5790,E100000001702,100.0
EP5791,E100000001702,100.0
EP5792,E100000002072,100.0
EP5793,E100000003461,100.0
EP5794,E100000003461,100.0
EP5795,E100000003461,100.0
EP5796,E100000003461,100.0
EP5797,E100000003461,100.0
EP5798,E100000003461,100.0
EP5799,E100000003461,100.0
EP5800,E100000001872,100.0
EP5801,E100000001872,100.0
EP5802,E100001000157,
EP5803,E100001011189,
EP5804,E100000001481,
EP5805,E100000001481,
EP5806,E100000003446,75.0
EP5806,E100000004342,25.0
EP5807,E100000003347,100.0
EP5808,E100000003347,100.0
EP5809,E100000003347,100.0
EP5810,E100000120905,100.0
EP5811,E100000002009,100.0
EP5812,E100000120747,100.0
EP5813,E100000120747,100.0
EP5814,E100000001010,45.0
EP5814,E100000001009,20.0
EP5814,E100001010507,35.0
EP5815,E100000001010,45.0
EP5815,E100000001009,20.0
EP5815,E100001010507,35.0
EP5816,E100000003987,100.0
EP5817,E100000003987,100.0
EP5818,E100000003987,100.0
EP5819,E100000003987,100.0
EP5820,E100000002083,100.0
EP5821,E100000002083,100.0
EP5822,E100000002083,100.0
EP5823,E100000002083,100.0
EP5824,E100000002083,100.0
EP5825,E100000003454,100.0
EP5826,E100000003454,100.0
EP5827,E100000001864,100.0
EP5828,E100000001865,100.0
EP5829,E100000001865,100.0
EP5830,E100000001865,100.0
EP5831,E100000001865,100.0
EP5832,E100000001771,100.0
EP5833,E100000001771,100.0
EP5834,E100000003741,100.0
EP5835,E100000003741,100.0
EP5836,E100000003741,100.0
EP5837,E100000003448,100.0
EP5838,E100000004157,100.0
EP5839,E100000003644,100.0
EP5840,E100000001772,100.0
EP5841,E100000001772,100.0
EP5842,E100000000651,35.0
EP5842,E100000003863,30.0
EP5842,E100000000382,35.0
EP5843,E100000004327,100.0
EP5844,E100000004327,100.0
EP5845,E100000004129,50.0
EP5845,E100000004050,50.0
EP5846,E100001010519,100.0
EP5847,E100001000235,100.0
EP5848,E100000002153,100.0
EP5849,E100000002153,100.0
EP5850,E100000002153,100.0
EP5851,E100000002153,100.0
EP5852,E100000002153,100.0
EP5853,E100000002153,100.0
EP5854,E100000001707,100.0
EP5855,E100000001607,
EP5856,E100000001607,
EP5857,E100000001607,
EP5858,E100001011678,
EP5859,E100000001291,100.0
EP5860,E100000001291,100.0
EP5861,E100000001291,100.0
EP5862,E100000001291,100.0
EP5863,,
EP5864,E100000003029,100.0
EP5865,E100000003029,100.0
EP5866,E100000001561,100.0
EP5867,E100000000724,100.0
EP5868,E100000004059,100.0
EP5869,E100000004059,100.0
EP5870,E100000004059,100.0
EP5871,E100000001332,100.0
EP5872,E100000001332,100.0
EP5873,E100000003577,100.0
EP5874,E100000003577,100.0
EP5875,E100000000608,100.0
EP5876,E100000000608,100.0
EP5877,E100000000608,100.0
EP5878,E100000000608,100.0
EP5879,E100000000608,100.0
EP5880,E100000000608,100.0
EP5881,E100000000608,100.0
EP5882,E100000003320,100.0
EP5882,E100000138945,100.0
EP5883,E100000003320,100.0
EP5883,E100000138945,100.0
EP5884,E100000003320,100.0
EP5884,E100000138945,100.0
EP5885,E100000000980,100.0
EP5886,E100000001717,100.0
EP5887,E100000004306,100.0
EP5888,E100000004306,100.0
EP5889,E100000004306,100.0
EP5890,E100000004306,100.0
EP5891,E100000004306,100.0
EP5892,E100001010985,100.0
EP5893,E100000001023,100.0
EP5894,E100000001023,100.0
EP5895,E100000003470,100.0
EP5896,E100000003470,100.0
EP5897,E100000001472,100.0
EP5898,E100000002329,100.0
EP5899,E100000002329,100.0
EP5900,E100000002329,100.0
EP5901,E100000002329,100.0
EP5902,E100000002329,100.0
EP5903,E100000002329,100.0
EP5904,E100000002329,100.0
EP5905,E100000002329,100.0
EP5906,E100000002329,100.0
EP5907,E100000002329,100.0
EP5908,E100000002329,100.0
EP5909,E100000002329,100.0
EP5910,E100000002329,100.0
EP5911,,
EP5912,E100001000315,
EP5913,E100001000315,
EP5914,E100001000315,
EP5915,E100001000315,
EP5916,E100000000248,100.0
EP5917,E100000000248,100.0
EP5918,E100000002987,100.0
EP5919,E100000002988,100.0
EP5920,E100000002262,100.0
EP5921,E100000002262,100.0
EP5922,E100000002262,100.0
EP5923,E100000002262,100.0
EP5924,E100000002262,100.0
EP5925,E100000002262,100.0
EP5926,E100000003498,100.0
EP5926,E100000186247,100.0
EP5927,E100000003498,100.0
EP5927,E100000186247,100.0
EP5928,E100001011840,
EP5929,E100000002203,100.0
EP5930,E100000003472,100.0
EP5931,E100000003472,100.0
EP5932,E100000003472,100.0
EP5933,E100000003005,100.0
EP5934,E100000003005,100.0
EP5935,E100000186080,100.0
EP5935,E100000003765,100.0
EP5936,E100000186080,100.0
EP5936,E100000003765,100.0
EP5937,E100000001817,100.0
EP5938,E100000001911,100.0
EP5939,E100000002023,100.0
EP5940,E100000003476,100.0
EP5941,E100000003668,100.0
EP5942,E100000003668,100.0
EP5943,E100000000602,100.0
EP5944,E100000000602,100.0
EP5945,E100000000602,100.0
EP5946,E100000003468,100.0
EP5947,E100000003468,100.0
EP5948,E100000001829,100.0
EP5949,E100000002728,100.0
EP5950,E100000002872,100.0
EP5951,E100000003294,100.0
EP5952,E100000002274,100.0
EP5953,E100000136045,100.0
EP5954,E100000001306,100.0
EP5955,E100000002609,100.0
EP5956,E100000002609,100.0
EP5957,E100000002609,100.0
EP5958,E100000002609,100.0
EP5959,E100000004350,100.0
EP5960,E100000004350,100.0
EP5961,E100000002347,100.0
EP5962,E100000002347,100.0
EP5963,E100000000067,100.0
EP5964,E100000004059,100.0
EP5965,E100000004059,100.0
EP5966,E100000004059,100.0
EP5967,E100000004059,100.0
EP5968,E100000004153,100.0
EP5969,E100000004153,100.0
EP5970,E100000000834,100.0
EP5971,E100000000834,100.0
EP5972,E100000000608,100.0
EP5973,E100000000608,100.0
EP5974,E100000001564,100.0
EP5975,E100000001445,100.0
EP5976,E100000001445,100.0
EP5977,E100000003944,100.0
EP5978,E100000003944,100.0
EP5979,E100000002218,100.0
EP5979,E100000138732,100.0
EP5980,E100000003396,100.0
EP5981,E100000150164,100.0
EP5981,E100000003313,100.0
EP5981,E100000135279,100.0
EP5982,E100000002452,100.0
EP5983,E100000002452,100.0
EP5984,E100000002452,100.0
EP5985,E100000002452,100.0
EP5986,E100000000608,100.0
EP5987,E100000000608,100.0
EP5988,E100000000968,100.0
EP5989,E100000000968,100.0
EP5990,E100000000968,100.0
EP5991,E100000000968,100.0
EP5992,E100000000968,100.0
EP5993,E100000135721,100.0
EP5993,E100000186129,100.0
EP5994,E100000135721,100.0
EP5994,E100000186129,100.0
EP5995,E100000135721,100.0
EP5995,E100000186129,100.0
EP5996,E100000002125,100.0
EP5997,E100000002125,100.0
EP5998,E100000002125,100.0
EP5999,E100000002125,100.0
EP6000,E100000002125,100.0
EP6001,E100000002125,100.0
EP6002,E100000003750,100.0
EP6003,E100000003156,100.0
EP6004,E100000003156,100.0
EP6005,E100000003156,100.0
EP6006,E100000003156,100.0
EP6007,E100000003156,100.0
EP6008,E100000003156,100.0
EP6009,E100000003104,100.0
EP6010,E100000004098,100.0
EP6011,E100000004098,100.0
EP6012,E100000004098,100.0
EP6013,E100000004098,100.0
EP6014,E100000000978,100.0
EP6015,E100000002601,
EP6015,E100000000375,
EP6016,E100000001771,100.0
EP6017,E100000001771,100.0
EP6018,E100000000476,100.0
EP6019,E100000000476,100.0
EP6020,E100000000476,100.0
EP6021,E100000003485,100.0
EP6022,E100000003485,100.0
EP6023,E100000002265,100.0
EP6024,E100000002265,100.0
EP6025,E100000002265,100.0
EP6026,E100000002265,100.0
EP6027,E100000002341,100.0
EP6028,E100000002341,100.0
EP6029,E100000002161,100.0
EP6030,E100000002161,100.0
EP6031,E100000002161,100.0
EP6032,E100000002161,100.0
EP6033,E100000002161,100.0
EP6034,E100000002161,100.0
EP6035,E100000002161,100.0
EP6036,E100000002161,100.0
EP6037,E100000002161,100.0
EP6038,E100000002161,100.0
EP6039,E100000002161,100.0
EP6040,E100000002161,100.0
EP6041,E100000002161,100.0
EP6042,E100000002161,100.0
EP6043,E100000002161,100.0
EP6044,E100000002161,100.0
EP6045,E100000002161,100.0
EP6046,E100000002161,100.0
EP6047,E100000002161,100.0
EP6048,E100000002161,100.0
EP6049,E100000002138,100.0
EP6050,E100000002138,100.0
EP6051,E100000002138,100.0
EP6052,E100000002138,100.0
EP6053,E100000002138,100.0
EP6054,E100000002138,100.0
EP6055,E100000001289,100.0
EP6056,E100000001289,100.0
EP6057,E100000001289,100.0
EP6058,E100000001289,100.0
EP6059,E100000001289,100.0
EP6060,E100000001289,100.0
EP6061,E100000001289,100.0
EP6062,E100000001289,100.0
EP6063,E100000003127,100.0
EP6064,E100000003127,100.0
EP6065,E100000003127,100.0
EP6066,E100000002842,100.0
EP6067,E100000001455,100.0
EP6068,E100000001768,100.0
EP6069,E100000000457,100.0
EP6070,E100000002974,100.0
EP6071,E100000003480,100.0
EP6072,E100000004101,100.0
EP6073,E100000004101,100.0
EP6074,E100000003810,100.0
EP6074,E100001015150,100.0
EP6075,E100000002617,100.0
EP6076,E100000002617,100.0
EP6077,E100000002617,100.0
EP6078,E100000002775,100.0
EP6079,E100000003956,100.0
EP6080,E100000000126,100.0
EP6081,E100000000126,100.0
EP6082,E100000000126,100.0
EP6083,E100000000126,100.0
EP6084,E100000002226,100.0
EP6085,E100000002226,100.0
EP6086,E100000002226,100.0
EP6087,E100000002226,100.0
EP6088,E100000001736,100.0
EP6089,E100000002278,100.0
EP6090,E100000001870,100.0
EP6091,E100000003949,100.0
EP6092,E100000001652,100.0
EP6093,E100000000385,100.0
EP6094,E100000000385,100.0
EP6095,E100000001881,100.0
EP6096,E100000001881,100.0
EP6097,E100000001881,100.0
EP6098,E100000001881,100.0
EP6099,E100000001881,100.0
EP6100,E100000001893,100.0
EP6101,E100000004238,100.0
EP6102,E100000004238,100.0
EP6103,E100001011234,
EP6104,E100000001730,100.0
EP6105,E100000002991,100.0
EP6106,E100000002991,100.0
EP6107,E100000000135,100.0
EP6108,E100000000135,100.0
EP6109,E100000123183,100.0
EP6110,E100000126647,100.0
EP6111,E100000126647,100.0
EP6112,E100000003483,100.0
EP6113,E100000003484,100.0
EP6114,E100000003484,100.0
EP6115,E100000003484,100.0
EP6116,E100000004298,100.0
EP6117,E100000004084,100.0
EP6118,E100000004084,100.0
EP6119,E100000001703,100.0
EP6120,E100000000685,100.0
EP6121,E100000000685,100.0
EP6122,E100000000685,100.0
EP6123,E100000001870,100.0
EP6124,E100000000380,100.0
EP6125,E100000000380,100.0
EP6126,E100000001816,100.0
EP6127,E100000001816,100.0
EP6128,E100000004244,100.0
EP6129,E100000004244,100.0
EP6130,E100000002838,100.0
EP6131,E100000002838,100.0
EP6132,E100000002838,100.0
