from,to,share
E100000003470,E100000000756,100.0
E100000001472,E100000000742,100.0
E100000003472,E100000001322,100.0
E100000001817,E100001016164,6.5
E100000001817,E100001015587,78.33
E100000001817,E100001011758,9.29
E100000001817,E100001016165,5.88
E100000001911,E100001010066,100.0
E100000003668,E100001011228,100.0
E100000002728,E100000000387,60.0
E100000002728,E100000001753,40.0
E100000002609,E100000000107,100.0
E100000001564,E100000000332,100.0
E100000002452,E100000001121,100.0
E100000003750,E100000001023,33.53
E100000003750,E100000001043,40.97
E100000003750,E100000001753,25.0
E100000003104,E100000000811,100.0
E100000000811,E100001000601,100.0
E100000004098,E100000000407,54.95
E100000004098,E100001010817,25.05
E100000004098,E100000120470,20.0
E100000003127,E100000000501,99.41
E100000003127,E100000001753,0.59
E100000001455,E100001000445,100.0
E100000002974,E100000000382,100.0
E100000004101,E100000000423,100.0
E100000002617,E100000001166,
E100000002617,E100000001239,
E100000002775,E100000000754,100.0
E100000000754,E100000123261,85.8
E100000003956,E100000001100,
E100000003949,E100000000693,100.0
E100000004238,E100000000387,100.0
E100000001730,E100000000388,100.0
E100000123183,E100000001753,6.02
E100000123183,E100000123261,93.98
E100000126647,E100000123261,100.0
E100000003483,E100000001322,100.0
E100000003484,E100000000784,100.0
E100000001703,E100000000370,100.0
E100000000685,E100001011262,74.99
E100000003487,E100000001202,
E100000003487,E100000003431,
E100000000634,E100001011136,100.0
E100000123184,E100000123322,80.0
E100000000234,E100000125522,90.0
E100000000234,E100000124453,10.0
E100000123322,E100000001753,0.69
E100000123322,E100000124459,27.54
E100000124459,E100000000234,100.0
E100000123323,E100000123261,100.0
E100000123184,E100000123323,20.0
E100000123322,E100000000234,55.1
E100000124453,E100000125675,100.0
E100000123322,E100000125831,16.67
E100000003250,E100000000234,25.0
E100000003250,E100000003253,75.0
E100000001568,E100000000026,100.0
E100000002871,E100000000991,25.0
E100000002871,E100000000339,75.0
E100000003274,E100000000942,100.0
E100000003489,E100000001218,76.0
E100000003489,E100000000654,24.0
E100000003861,E100000001118,100.0
E100000003092,E100000001381,100.0
E100000003490,E100000001219,100.0
E100000003813,E100000001282,100.0
E100000003738,E100000000973,100.0
E100000004139,E100000000977,100.0
E100000003825,E100000000149,100.0
E100000003491,E100000001170,100.0
E100000004141,E100000000325,100.0
E100000003492,E100000001170,100.0
E100000003090,E100000001870,50.0
E100000003090,E100000001833,50.0
E100000003495,E100000001642,100.0
E100000002759,E100000001189,100.0
E100000002272,E100000001173,100.0
E100000003675,E100000000654,100.0
E100001010547,E100001011242,100.0
E100000003488,E100000000058,100.0
E100000003872,E100000000048,100.0
E100000001571,E100000001651,50.0
E100000000987,E100001000276,100.0
E100000001571,E100001000275,50.0
E100000001651,E100001010360,10.5
E100001000275,E100000000987,100.0
E100000001651,E100000001640,6.29
E100000001651,E100001015587,
E100001010360,E100001000082,100.0
E100000003957,E100000000959,100.0
E100001011726,E100001011727,100.0
E100000003467,E100000124089,100.0
E100000003746,E100000000865,100.0
E100000128610,E100000124790,100.0
E100000126132,E100000126936,20.0
E100000126936,E100000127767,97.04
E100000126936,E100000001753,2.96
E100000127767,E100000125308,100.0
E100000127549,E100000126936,40.0
E100000127549,E100000128610,60.0
E100000126132,E100000127549,80.0
E100001011830,E100001011744,100.0
E100000001406,E100000000457,100.0
E100000002629,E100000001170,100.0
E100000001578,E100000000119,100.0
E100000002080,E100001015587,20.24
E100000002080,E100001016093,79.76
E100000003057,E100000001223,100.0
E100000002127,E100000001016,24.9
E100000002127,E100000001012,24.9
E100000001016,E100001010778,11.05
E100000001016,E100000001015,9.88
E100000001016,E100000001012,5.21
E100000002127,E100000001015,24.9
E100000002127,E100000001013,24.9
E100000002655,E100000001322,100.0
E100000003445,E100000000427,50.0
E100000003445,E100000000405,50.0
E100000003524,E100000000572,100.0
E100000002938,E100001001028,96.5
E100001001028,E100001001046,100.0
E100001001046,E100000000608,82.27
E100000003526,E100000001173,100.0
E100000003830,E100001012818,100.0
E100000002458,E100000000553,100.0
E100000003925,E100000000624,51.0
E100000003925,E100000000602,49.0
E100000001752,E100000001753,51.0
E100000001752,E100000001454,49.0
E100000003843,E100000000323,100.0
E100001000305,E100000001753,10.4
E100001000305,E100000000069,89.6
E100000001793,E100000001753,0.48
E100000001793,E100001000305,99.52
E100000003528,E100000001297,100.0
E100001011968,E100001011969,
E100000003529,E100000000524,100.0
E100000001934,E100000000947,38.5
E100001010505,E100001011123,
E100000003513,E100000001065,100.0
E100000003530,E100000000129,100.0
E100000003509,E100000001272,100.0
E100000002999,E100001011243,100.0
E100000003281,E100000001241,100.0
E100001010504,E100001010532,100.0
E100001010532,E100000001358,67.18
E100000000008,E100001011471,100.0
E100001011966,E100000120511,100.0
E100000002502,E100000001132,
E100000002502,E100000001031,
E100000002502,E100000001033,
E100000002502,E100000001024,
E100000002502,E100000000906,
E100000002029,E100001000151,100.0
E100001011979,E100001011980,100.0
E100000003535,E100000001123,50.0
E100000003535,E100000000573,50.0
E100000001611,E100000000331,100.0
E100000003539,E100000000746,29.9
E100000003539,E100000000650,20.0
E100000003539,E100000000141,50.1
E100000004390,E100000001058,100.0
E100000001058,E100000123261,
E100000002718,E100000001184,100.0
E100000003541,E100000001275,100.0
E100000003926,E100000000459,100.0
E100000002957,E100001000299,100.0
E100000003827,E100000001134,100.0
E100000003545,E100000001223,
E100000003545,E100000001200,
E100000003545,E100000001264,
E100000001206,E100000001384,100.0
E100000003545,E100000001206,
E100000002603,E100000000651,50.0
E100000002603,E100000000040,50.0
E100000004028,E100000124119,8.0
E100000124429,E100000000165,100.0
E100000004028,E100000001667,73.41
E100000004028,E100000001668,6.42
E100000004028,E100000126025,5.37
E100000004028,E100000126024,6.8
E100000124119,E100000124429,100.0
E100001010506,E100000120788,56.0
E100001010506,E100000000651,44.0
E100001011781,E100001011782,
E100000003507,E100000000913,100.0
E100000002316,E100000132467,100.0
E100000003549,E100000000112,100.0
E100000002946,E100000000379,100.0
E100000004123,E100000000912,100.0
E100000003552,E100000000697,55.0
E100000003552,E100000000885,45.0
E100000002447,E100000000508,100.0
E100000002867,E100000000382,59.99
E100000001731,E100000000030,100.0
E100001011917,E100001011918,100.0
E100000003893,E100000000445,100.0
E100000002377,E100000001305,100.0
E100000003556,E100000000106,100.0
E100000002640,E100000001072,100.0
E100000001563,E100000000365,100.0
E100000003558,E100000000887,40.0
E100000003558,E100000001753,18.0
E100000003558,E100001000329,26.8
E100000003558,E100000000846,15.0
E100000003559,E100000001272,100.0
E100000002627,E100000001170,100.0
E100000003452,E100000000875,100.0
E100000120230,E100000120229,
E100000002961,E100000000975,100.0
E100000002962,E100000000975,100.0
E100000003692,E100000001263,100.0
E100000003091,E100000001381,100.0
E100001011916,E100000001262,100.0
E100000003566,E100000000125,66.6
E100000003566,E100000000115,33.3
E100000003568,E100000001322,100.0
E100000003512,E100000001860,
E100000003512,E100000001862,
E100000001860,E100001000147,100.0
E100000003569,E100000001150,100.0
E100000002366,E100000001213,
E100000002366,E100000000746,
E100000003345,E100000000876,100.0
E100000003571,E100000000610,50.0
E100000003571,E100001011118,50.0
E100000003572,E100000001322,100.0
E100000003573,E100000001104,100.0
E100000001257,E100001000312,6.9
E100000001257,E100001000311,28.67
E100001010444,E100000001257,100.0
E100000003575,E100000001642,100.0
E100000124295,E100000123261,100.0
E100000123185,E100000123261,66.67
E100000123185,E100000124295,33.33
E100000003959,E100000001293,100.0
E100000003579,E100000002157,60.0
E100000003579,E100000000656,20.0
E100000003579,E100000000382,20.0
E100000002011,E100001011294,100.0
E100000004022,E100000000746,100.0
E100000003561,E100000004022,32.25
E100000003561,E100001011195,25.0
E100000003561,E100001011106,24.0
E100000003561,E100001011196,18.75
E100001011106,E100000000874,100.0
E100000002920,E100000000041,100.0
E100000120117,E100000001781,50.0
E100000120117,E100000000039,50.0
E100000001577,E100000000506,99.6
E100000001577,E100000000507,0.04
E100000002006,E100001000279,100.0
E100000003082,E100000000406,100.0
E100000000639,E100001000178,14.1
E100000000639,E100001000289,9.8
E100000000639,E100001000290,8.36
E100000000639,E100001000291,7.37
E100000004223,E100000000639,50.12
E100000000639,E100001000179,5.6
E100000000639,E100001015587,54.77
E100000004205,E100000001714,100.0
E100000001714,E100000001371,100.0
E100000003587,E100000001753,17.0
E100000003587,E100000000557,83.0
E100000003434,E100000000647,100.0
E100000000647,E100001015587,100.0
E100000001496,E100000000574,50.0
E100000001496,E100000000578,50.0
E100000003594,E100001000849,100.0
E100001001424,E100000002328,100.0
E100000003613,E100000001262,100.0
E100000003338,E100001000268,
E100000003597,E100000001170,100.0
E100000003598,E100000001234,100.0
E100000003600,E100000000888,100.0
E100000002724,E100000000691,
E100000003601,E100000001303,100.0
E100000003602,E100000001261,100.0
E100000001034,E100000001035,63.79
E100000004236,E100000000387,27.0
E100000004236,E100000000651,20.0
E100000004236,E100000000523,10.0
E100000004236,E100000001034,8.0
E100000004236,E100000000728,15.0
E100000004236,E100000000725,10.0
E100000004236,E100000000509,10.0
E100000000509,E100001000397,52.98
E100000001034,E100001010887,7.9
E100000000523,E100000000524,100.0
E100000001034,E100001015587,28.31
E100000003514,E100000150492,100.0
E100001011716,E100001011717,100.0
E100000002192,E100001000098,
E100000003822,E100000002192,
E100000003822,E100000001231,
E100000003822,E100000001005,
E100000001899,E100000120261,
E100001000212,E100000000781,42.0
E100001000212,E100000001558,18.0
E100000001558,E100001015587,66.8
E100000001558,E100001000730,8.51
E100000001558,E100001016556,24.69
E100001011752,E100001011754,100.0
E100000003979,E100000000909,100.0
E100000002745,E100001000207,100.0
E100000003608,E100000001173,100.0
E100000003618,E100000000947,29.2
E100000003618,E100000001753,70.8
E100000003542,E100000000649,100.0
E100000003803,E100000000547,100.0
E100001000748,E100000121397,
E100000001596,E100000000746,50.0
E100000001596,E100000001213,50.0
E100000123510,E100000001500,100.0
E100000003621,E100000123510,68.13
E100000001500,E100000125682,90.0
E100000001500,E100000125520,10.0
E100000003621,E100000000502,5.08
E100000003621,E100000001344,14.94
E100000003621,E100000001345,11.86
E100000004354,E100000122380,10.0
E100000122380,E100000000173,100.0
E100000123277,E100000001421,100.0
E100000123926,E100000000395,100.0
E100000004354,E100000000396,30.0
E100000004354,E100000000173,30.0
E100000004354,E100000000395,10.0
E100000004354,E100000123926,10.0
E100000004354,E100000123277,10.0
E100000123186,E100001000920,100.0
E100000004221,E100000002974,50.0
E100000004221,E100000000609,50.0
E100001010526,E100000003471,
E100001010526,E100001011216,20.25
E100000003634,E100000001636,40.0
E100000003634,E100000001029,60.0
E100000003635,E100000001331,100.0
E100001010471,E100000001450,99.15
E100000001560,E100000000869,100.0
E100000003355,E100000000635,100.0
E100000002769,E100000001311,100.0
E100001010559,E100000002169,100.0
E100000002169,E100001015832,11.47
E100000002169,E100001015833,12.49
E100000002169,E100001015587,76.04
E100000004077,E100000002169,
E100000003543,E100000001131,100.0
E100000003609,E100000001270,
E100000003609,E100000002168,
E100000003609,E100001011099,
E100000003609,E100001000207,
E100000002546,E100000001159,100.0
E100000003782,E100000003776,100.0
E100000002395,E100000000964,100.0
E100000000964,E100001014053,29.02
E100000000964,E100001014054,26.1
E100000003641,E100000001222,100.0
E100000003642,E100000001143,100.0
E100000003111,E100000001148,
E100000003111,E100000001175,
E100000004143,E100000000706,100.0
E100000002990,E100000001209,100.0
E100000003699,E100000000387,5.54
E100000003699,E100000001552,5.0
E100000003699,E100000000650,2.77
E100000003699,E100000001623,2.0
E100000003699,E100000000651,2.77
E100000003699,E100000001237,0.92
E100000003699,E100000000746,30.0
E100000003699,E100000000777,51.0
E100000003648,E100000000907,
E100000003648,E100000001190,
E100000001190,E100001016450,
E100000001190,E100000123261,
E100000003651,E100000000660,50.1
E100000003651,E100000000655,30.1
E100000003651,E100000001688,
E100000003651,E100000001689,
E100000003651,E100000001671,
E100000001689,E100000001688,100.0
E100000003652,E100000000241,100.0
E100000003653,E100000001340,100.0
E100000002528,E100000000241,100.0
E100000001599,E100000123261,5.0
E100000001599,E100000123724,40.0
E100000001599,E100000000243,55.0
E100000003654,E100000123724,35.0
E100000003654,E100000001599,30.0
E100000123724,E100000001740,51.0
E100000003654,E100000000244,35.0
E100000000244,E100000123261,98.85
E100000000243,E100000123261,100.0
E100000123724,E100000000244,49.0
E100000000244,E100000001753,1.15
E100000001740,E100000125755,100.0
E100000127269,E100000127604,79.0
E100000127269,E100000123261,21.0
E100000003656,E100000120936,
E100000003456,E100000000881,100.0
E100000003747,E100000000865,100.0
E100000003348,E100000000874,25.01
E100000003348,E100000003343,74.99
E100000000366,E100001011566,100.0
E100000003153,E100000000641,100.0
E100000003349,E100000000870,100.0
E100000002853,E100000001870,100.0
E100000004284,E100000001870,100.0
E100000003391,E100000000947,56.0
E100000003391,E100000000960,34.0
E100000003391,E100000000722,10.0
E100000002568,E100000000688,100.0
E100000003838,E100000001122,100.0
E100001010461,E100001011544,59.0
E100001011544,E100000000114,100.0
E100000002014,E100001000087,100.0
E100000002428,E100000001753,6.99
E100000002428,E100000000995,33.33
E100000002428,E100000001004,33.33
E100000002428,E100000000997,19.9
E100000002428,E100000000996,6.44
E100000001785,E100001000924,100.0
E100000003955,E100000000878,100.0
E100000003339,E100000000874,100.0
E100001000753,E100001000857,99.38
E100000002078,E100001000404,99.94
E100001000404,E100001000753,92.2
E100001016419,E100001016421,
E100001000857,E100001016419,
E100001016421,E100000123261,
E100000003918,E100000000862,100.0
E100000003669,E100000001492,100.0
E100000001789,E100000001265,100.0
E100000130820,E100001000444,100.0
E100000003079,E100000001492,100.0
E100000000828,E100001011303,42.84
E100000000828,E100001011304,32.04
E100000000828,E100001011305,7.83
E100000000828,E100000000825,5.92
E100000003457,E100000000859,100.0
E100000003901,E100000001248,100.0
E100001011710,E100000001262,
E100000001977,E100001016640,62.53
E100000001977,E100001015587,37.47
E100000003075,E100000000798,100.0
E100000003739,E100000003732,100.0
E100001012007,E100000000610,20.0
E100001012007,E100000000759,20.0
E100001012007,E100001012008,60.0
E100000003687,E100000001248,100.0
E100000002459,E100000001283,100.0
E100000003690,E100000000660,
E100000003690,E100000000639,
E100000003693,E100000000652,50.0
E100000003693,E100000000648,50.0
E100000002674,E100000000760,100.0
E100000003696,E100000001267,100.0
E100000003698,E100000000757,100.0
E100000003703,E100000000757,100.0
E100000002642,E100000004303,100.0
E100000003704,E100000000757,100.0
E100000003340,E100000000868,100.0
E100000003707,E100000001145,100.0
E100000003708,E100000001322,100.0
E100000002071,E100002000379,100.0
E100000003711,E100000002192,
E100000003711,E100000001231,
E100000003711,E100000001005,
E100000003712,E100000000641,100.0
E100000003714,E100000001182,100.0
E100000000421,E100001000254,20.0
