census_tract_2010_id,county_name,state_territory,percent_black_or_african_american_alone,percent_american_indian___alaska_native,percent_asian,percent_native_hawaiian_or_pacific,percent_two_or_more_races,percent_white,percent_hispanic_or_latino,percent_other_races,percent_age_under_10,percent_age_10_to_64,percent_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,identified_as_disadvantaged_without_considering_neighbors,identified_as_disadvantaged_based_on_neighbors_and_relaxed_low_income_threshold_only,identified_as_disadvantaged,total_population,adjusted_percent_of_individuals_below_200pct_federal_poverty_line_percentile,adjusted_percent_of_individuals_below_200pct_federal_poverty_line,is_low_income,expected_agricultural_loss_rate_natural_hazards_risk_index,expected_building_loss_rate_natural_hazards_risk_index,expected_population_loss_rate_natural_hazards_risk_index,share_of_properties_at_risk_of_fire_in_30_years,energy_burden,housing_burden_percent,median_value_usd_of_owner-occupied_housing_units,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent_percentile,does_the_tract_have_at_least_35_acres_in_it,current_asthma_among_adults_aged_greater_than_or_equal_to_18_years,diagnosed_diabetes_among_adults_aged_greater_than_or_equal_to_18_years,coronary_heart_disease_among_adults_aged_greater_than_or_equal_to_18_years,life_expectancy_years,unemployment_percent,percent_of_individuals_below_200pct_federal_poverty_line,percent_of_individuals_below_100pct_federal_poverty_line
6065042210,Riverside County,California,0.07,0.01,0.14,0.0,0.04,0.26,0.45,0.23,0.1,0.87,0.02,1,1.0,True,False,True,4856.0,0.15,0.05,False,0.0,0.0009,0.0,94.0,2.0,52.0,309200.0,5332.0,71.0,True,950.0,550.0,229.0,,10.0,52.0,37.0
6065042212,Riverside County,California,0.16,0.0,0.09,0.0,0.02,0.25,0.46,0.26,0.14,0.75,0.09,0,0.0,False,False,False,6511.0,0.27,0.11,False,0.0196,0.0009,0.0,100.0,2.0,29.0,322800.0,3509.0,45.0,True,900.0,900.0,380.0,77.7,5.0,28.0,14.0
6065042213,Riverside County,California,0.02,0.0,0.22,0.0,0.06,0.44,0.26,0.1,0.06,0.78,0.15,0,0.0,False,False,False,4271.0,0.14,0.04,False,0.0354,0.0424,0.0,99.0,2.0,27.0,345000.0,3136.0,40.0,True,840.0,819.0,470.0,82.9,8.0,40.0,26.0
6065042214,Riverside County,California,0.13,0.0,0.08,0.0,0.03,0.3,0.45,0.24,0.11,0.76,0.11,0,0.0,False,False,False,6933.0,0.14,0.04,False,0.0392,0.1519,0.0,96.0,2.0,17.0,349700.0,672.0,9.0,True,850.0,869.0,400.0,78.9,7.0,19.0,3.0
6065042217,Riverside County,California,0.09,0.0,0.01,0.0,0.09,0.56,0.23,0.12,0.11,0.74,0.14,0,0.0,False,False,False,5377.0,0.02,0.0,False,0.0367,0.0085,0.0,99.0,1.0,12.0,431300.0,3533.0,45.0,True,840.0,810.0,420.0,80.59,6.0,9.0,3.0
6065042300,Riverside County,California,0.03,0.01,0.08,0.0,0.01,0.24,0.61,0.32,0.19,0.71,0.08,0,0.0,False,False,False,8827.0,0.62,0.29,False,0.0448,0.0212,0.0,97.0,2.0,37.0,333800.0,2409.0,30.0,True,919.0,1030.0,480.0,81.2,9.0,42.0,11.0
6065042401,Riverside County,California,0.03,0.01,0.01,0.0,0.02,0.49,0.42,0.24,0.05,0.79,0.15,0,0.0,False,False,False,2090.0,0.07,0.01,False,0.0375,0.1839,0.0,96.0,1.0,14.0,425600.0,1793.0,22.0,True,860.0,940.0,459.0,78.59,1.0,14.0,2.0
6065042402,Riverside County,California,0.14,0.0,0.06,0.0,0.03,0.2,0.55,0.28,0.17,0.71,0.11,0,0.0,False,False,False,4944.0,0.32,0.13,False,0.0155,0.075,0.0,100.0,2.0,18.0,332400.0,2990.0,38.0,True,869.0,919.0,400.0,79.2,3.0,23.0,7.0
6065042403,Riverside County,California,0.12,0.0,0.03,0.0,0.01,0.21,0.6,0.38,0.14,0.71,0.14,0,0.0,False,False,False,4122.0,0.31,0.13,False,0.006,0.0029,0.0,100.0,2.0,14.0,353300.0,3985.0,52.0,True,840.0,890.0,400.0,84.0,2.0,22.0,4.0
6065042404,Riverside County,California,0.06,0.0,0.0,0.0,0.06,0.18,0.69,0.53,0.11,0.79,0.08,3,3.0,True,False,True,2214.0,0.73,0.36,True,0.0115,0.0039,0.0,95.0,2.0,40.0,264700.0,4206.0,55.0,True,1019.0,1230.0,530.0,75.0,9.0,49.0,28.0
6065042405,Riverside County,California,0.27,0.02,0.02,0.0,0.01,0.09,0.58,0.45,0.19,0.74,0.06,5,5.0,True,False,True,5324.0,0.85,0.46,True,0.0004,0.0009,0.0,100.0,2.0,49.0,290000.0,5010.0,67.0,True,1110.0,1010.0,400.0,79.59,13.0,55.0,22.0
6065042406,Riverside County,California,0.12,0.0,0.07,0.0,0.04,0.16,0.61,0.39,0.12,0.78,0.09,2,2.0,True,False,True,4675.0,0.68,0.33,True,0.001,0.0018,0.0,100.0,2.0,24.0,278400.0,5358.0,71.0,True,940.0,1080.0,509.0,77.5,7.0,40.0,21.0
6065042407,Riverside County,California,0.03,0.0,0.02,0.0,0.02,0.29,0.62,0.38,0.15,0.75,0.08,2,2.0,True,False,True,3411.0,0.71,0.35,True,0.0031,0.0009,0.0,99.0,2.0,30.0,287700.0,3940.0,51.0,True,969.0,1060.0,490.0,76.59,8.0,45.0,13.0
6065042408,Riverside County,California,0.1,0.0,0.09,0.02,0.01,0.24,0.52,0.28,0.14,0.74,0.11,0,0.0,False,False,False,3437.0,0.51,0.23,False,0.0051,0.001,0.0,99.0,2.0,18.0,295300.0,3429.0,44.0,True,900.0,990.0,440.0,81.3,5.0,27.0,9.0
6065042409,Riverside County,California,0.17,0.0,0.03,0.0,0.02,0.25,0.54,0.29,0.12,0.79,0.08,3,3.0,True,False,True,3467.0,0.7,0.34,True,0.0158,0.0134,0.0,100.0,2.0,27.0,295500.0,3127.0,40.0,True,930.0,919.0,390.0,79.09,8.0,45.0,13.0
6065042410,Riverside County,California,0.19,0.0,0.09,0.0,0.02,0.2,0.47,0.25,0.12,0.75,0.11,0,0.0,False,False,False,5627.0,0.55,0.25,False,0.0105,0.0024,0.0,99.0,2.0,22.0,339900.0,3751.0,49.0,True,930.0,1060.0,440.0,80.7,7.0,35.0,10.0
6065042411,Riverside County,California,0.19,0.0,0.03,0.0,0.03,0.26,0.49,0.12,0.12,0.75,0.11,0,0.0,False,False,False,2327.0,0.51,0.23,False,0.0038,0.0349,0.0,99.0,2.0,20.0,339200.0,3745.0,48.0,True,910.0,940.0,420.0,80.5,7.0,31.0,10.0
6065042412,Riverside County,California,0.14,0.0,0.01,0.0,0.07,0.38,0.41,0.19,0.09,0.74,0.15,1,1.0,True,False,True,4965.0,0.23,0.09,False,0.0474,0.5648,0.0,96.0,2.0,18.0,407500.0,357.0,5.0,True,890.0,940.0,470.0,83.3,12.0,20.0,6.0
6065042505,Riverside County,California,0.1,0.0,0.0,0.0,0.0,0.06,0.82,0.57,0.17,0.75,0.06,6,4.0,True,False,True,3542.0,0.96,0.64,True,0.0234,0.0123,0.0,80.0,3.0,54.0,194200.0,3458.0,44.0,True,1040.0,1330.0,560.0,76.3,16.0,71.0,25.0
6065042506,Riverside County,California,0.27,0.0,0.1,0.0,0.02,0.14,0.46,0.35,0.14,0.77,0.07,0,0.0,False,False,False,9138.0,0.59,0.27,False,0.0088,0.002,0.0,13.0,2.0,34.0,296000.0,5551.0,74.0,True,930.0,830.0,310.0,77.9,8.0,39.0,19.0
6065042507,Riverside County,California,0.13,0.0,0.08,0.0,0.0,0.07,0.69,0.5,0.1,0.78,0.1,2,1.0,True,False,True,4797.0,0.42,0.19,False,0.0563,0.0055,0.0,57.0,2.0,24.0,303200.0,5432.0,72.0,True,940.0,1060.0,430.0,78.3,16.0,30.0,15.0
6065042508,Riverside County,California,0.09,0.0,0.02,0.0,0.02,0.05,0.81,0.58,0.15,0.79,0.05,3,3.0,True,True,True,5486.0,0.71,0.35,True,0.0319,0.0145,0.0,1.0,2.0,29.0,214100.0,4763.0,63.0,True,990.0,1019.0,390.0,,5.0,46.0,14.0
6065042509,Riverside County,California,0.07,0.0,0.01,0.0,0.02,0.14,0.74,0.59,0.18,0.7,0.11,5,3.0,True,True,True,3325.0,0.87,0.49,True,0.0015,0.0009,0.0,17.0,2.0,41.0,235400.0,5253.0,70.0,True,940.0,1190.0,509.0,81.3,13.0,57.0,12.0
6065042510,Riverside County,California,0.12,0.0,0.05,0.01,0.02,0.07,0.7,0.48,0.16,0.77,0.06,4,4.0,True,True,True,5473.0,0.84,0.46,True,0.0002,0.0026,0.0,0.0,2.0,32.0,258800.0,4939.0,66.0,True,980.0,1190.0,480.0,75.3,13.0,57.0,31.0
6065042511,Riverside County,California,0.12,0.0,0.02,0.0,0.03,0.1,0.73,0.44,0.19,0.72,0.07,5,4.0,True,True,True,3357.0,0.82,0.44,True,0.0083,0.0009,0.0,1.0,2.0,51.0,273400.0,5229.0,70.0,True,1010.0,1180.0,480.0,75.09,14.0,53.0,17.0
6065042512,Riverside County,California,0.16,0.0,0.03,0.0,0.01,0.05,0.73,0.5,0.15,0.8,0.03,2,2.0,True,False,True,3378.0,0.8,0.41,True,0.0178,0.0009,0.0,1.0,2.0,40.0,269100.0,5408.0,72.0,True,990.0,1000.0,390.0,75.59,8.0,48.0,17.0
6065042513,Riverside County,California,0.04,0.0,0.02,0.0,0.01,0.16,0.74,0.51,0.08,0.79,0.12,1,1.0,True,False,True,2973.0,0.58,0.27,False,0.0009,0.0009,0.0,25.0,2.0,25.0,289800.0,5208.0,69.0,True,950.0,1100.0,470.0,80.8,10.0,35.0,16.0
6065042514,Riverside County,California,0.17,0.0,0.1,0.0,0.01,0.16,0.53,0.37,0.15,0.76,0.07,5,4.0,True,True,True,3467.0,0.83,0.44,True,0.001,0.0009,0.0,0.0,2.0,44.0,272200.0,5487.0,73.0,True,1030.0,1230.0,509.0,75.4,12.0,54.0,19.0
6065042515,Riverside County,California,0.22,0.0,0.03,0.0,0.0,0.09,0.64,0.43,0.2,0.73,0.06,5,3.0,True,True,True,3795.0,0.88,0.5,True,0.0017,0.0018,0.0,7.0,3.0,40.0,266700.0,4223.0,55.0,True,1050.0,1200.0,490.0,79.8,10.0,59.0,38.0
6065042516,Riverside County,California,0.18,0.0,0.04,0.0,0.02,0.07,0.68,0.42,0.14,0.8,0.05,5,4.0,True,True,True,4378.0,0.84,0.45,True,0.0006,0.0041,0.0,0.0,2.0,39.0,267100.0,5155.0,69.0,True,969.0,1100.0,440.0,73.59,11.0,57.0,23.0
6065042517,Riverside County,California,0.13,0.0,0.02,0.0,0.04,0.13,0.7,0.39,0.13,0.78,0.07,2,2.0,True,False,True,3335.0,0.66,0.31,True,0.0024,0.0026,0.0,100.0,2.0,30.0,273000.0,4514.0,60.0,True,950.0,1060.0,430.0,74.2,10.0,38.0,17.0
6065042518,Riverside County,California,0.19,0.02,0.04,0.0,0.03,0.12,0.61,0.43,0.16,0.75,0.08,1,1.0,True,False,True,3497.0,0.56,0.26,False,0.0034,0.0026,0.0,100.0,2.0,32.0,275300.0,4530.0,60.0,True,940.0,919.0,350.0,76.8,12.0,38.0,11.0
6065042519,Riverside County,California,0.23,0.0,0.0,0.0,0.01,0.08,0.66,0.44,0.19,0.7,0.1,3,3.0,True,False,True,1873.0,0.87,0.48,True,0.0034,0.0055,0.0,54.0,2.0,48.0,258200.0,4659.0,62.0,True,1060.0,1220.0,509.0,74.4,1.0,57.0,12.0
6065042520,Riverside County,California,0.08,0.0,0.03,0.0,0.01,0.08,0.77,0.51,0.11,0.79,0.08,3,3.0,True,False,True,4928.0,0.74,0.37,True,0.0058,0.0027,0.0,83.0,2.0,48.0,280500.0,3567.0,46.0,True,980.0,1360.0,580.0,75.0,8.0,47.0,18.0
6065042521,Riverside County,California,0.14,0.0,0.01,0.0,0.03,0.11,0.71,0.45,0.14,0.78,0.07,2,2.0,True,False,True,5338.0,0.88,0.5,True,0.0007,0.0019,0.0,65.0,3.0,43.0,267500.0,4954.0,66.0,True,990.0,1110.0,450.0,75.3,6.0,56.0,14.0
6065042617,Riverside County,California,0.09,0.0,0.03,0.0,0.01,0.05,0.8,0.62,0.15,0.79,0.05,0,0.0,False,False,False,11457.0,0.63,0.29,False,0.0531,0.0074,0.0,97.0,2.0,39.0,239200.0,5498.0,73.0,True,930.0,1019.0,380.0,78.3,8.0,38.0,18.0
6065042618,Riverside County,California,0.06,0.01,0.0,0.0,0.0,0.06,0.85,0.57,0.16,0.77,0.06,1,1.0,True,False,True,8788.0,0.87,0.49,True,0.0703,0.0012,0.0,39.0,2.0,41.0,259200.0,4745.0,63.0,True,940.0,1170.0,470.0,77.4,8.0,58.0,14.0
6065042619,Riverside County,California,0.13,0.0,0.05,0.0,0.06,0.14,0.64,0.37,0.17,0.76,0.06,0,0.0,False,False,False,12354.0,0.49,0.22,False,0.0272,0.0025,0.0,99.0,2.0,22.0,319900.0,5231.0,70.0,True,919.0,880.0,320.0,77.59,5.0,35.0,17.0
6065042620,Riverside County,California,0.14,0.0,0.07,0.0,0.02,0.08,0.69,0.43,0.17,0.75,0.07,0,0.0,False,False,False,14520.0,0.55,0.25,False,0.1153,0.0104,0.0,91.0,2.0,25.0,315500.0,5928.0,78.0,True,880.0,900.0,350.0,81.3,2.0,37.0,13.0
6065042621,Riverside County,California,0.16,0.0,0.1,0.0,0.03,0.11,0.59,0.35,0.17,0.74,0.08,0,0.0,False,False,False,7938.0,0.55,0.25,False,0.0213,0.0009,0.0,99.0,2.0,19.0,332000.0,4535.0,60.0,True,919.0,969.0,370.0,79.5,6.0,35.0,9.0
6065042622,Riverside County,California,0.27,0.0,0.07,0.0,0.08,0.09,0.49,0.23,0.12,0.8,0.06,0,0.0,False,False,False,4827.0,0.51,0.23,False,0.0439,0.0991,0.0,98.0,2.0,28.0,355300.0,3351.0,43.0,True,900.0,860.0,330.0,,6.0,34.0,19.0
6065042623,Riverside County,California,0.29,0.0,0.1,0.0,0.06,0.18,0.37,0.17,0.17,0.7,0.12,0,0.0,False,False,False,3939.0,0.34,0.15,False,0.0761,0.1505,0.0,98.0,2.0,23.0,342600.0,519.0,7.0,True,890.0,1000.0,459.0,80.3,5.0,22.0,3.0
6065042624,Riverside County,California,0.14,0.01,0.07,0.01,0.04,0.2,0.5,0.39,0.1,0.82,0.07,0,0.0,False,False,False,4390.0,0.4,0.17,False,0.1639,0.0926,0.0,96.0,2.0,22.0,371300.0,4664.0,62.0,True,919.0,969.0,440.0,77.4,4.0,28.0,9.0
6065042706,Riverside County,California,0.13,0.01,0.02,0.0,0.02,0.04,0.77,0.63,0.18,0.75,0.06,2,2.0,True,False,True,8416.0,0.66,0.31,True,0.3037,0.0076,0.0,99.0,2.0,36.0,273400.0,6325.0,83.0,True,950.0,1000.0,360.0,75.09,9.0,40.0,15.0
6065042708,Riverside County,California,0.02,0.02,0.04,0.02,0.03,0.49,0.4,0.13,0.15,0.76,0.08,0,0.0,False,False,False,5149.0,0.39,0.17,False,0.0695,0.0086,0.0,100.0,2.0,25.0,320300.0,4880.0,65.0,True,890.0,730.0,350.0,78.7,8.0,26.0,5.0
6065042709,Riverside County,California,0.01,0.03,0.01,0.0,0.03,0.56,0.35,0.18,0.11,0.55,0.32,0,0.0,False,False,False,4674.0,0.4,0.17,False,0.0371,0.078,0.0,99.0,2.0,25.0,273300.0,2999.0,38.0,True,840.0,1250.0,860.0,74.09,4.0,24.0,7.0
6065042711,Riverside County,California,0.13,0.0,0.01,0.0,0.03,0.71,0.09,0.01,0.02,0.38,0.59,6,3.0,True,False,True,4134.0,0.67,0.32,True,0.0254,0.0068,0.0,100.0,3.0,36.0,220800.0,5011.0,67.0,True,869.0,1850.0,1340.0,71.8,4.0,33.0,15.0
6065042714,Riverside County,California,0.0,0.0,0.1,0.0,0.04,0.79,0.04,0.0,0.08,0.69,0.22,0,0.0,False,False,False,3519.0,0.23,0.09,False,0.0008,0.0105,0.0,97.0,1.0,13.0,454700.0,3569.0,46.0,True,860.0,930.0,620.0,81.3,3.0,16.0,6.0
6065042715,Riverside County,California,0.06,0.0,0.08,0.0,0.07,0.38,0.44,0.26,0.19,0.71,0.08,0,0.0,False,False,False,14869.0,0.32,0.13,False,0.04,0.0656,0.0,95.0,2.0,19.0,401200.0,1944.0,24.0,True,880.0,850.0,409.0,81.09,3.0,26.0,18.0
6065042716,Riverside County,California,0.0,0.0,0.01,0.0,0.04,0.72,0.24,0.07,0.15,0.68,0.15,0,0.0,False,False,False,5275.0,0.26,0.11,False,0.0004,0.0036,0.0,99.0,2.0,16.0,416900.0,4116.0,54.0,True,860.0,840.0,520.0,81.3,3.0,18.0,7.0
6065042717,Riverside County,California,0.0,0.0,0.02,0.0,0.02,0.4,0.54,0.38,0.17,0.73,0.08,4,3.0,True,False,True,5181.0,0.67,0.32,True,0.0184,0.0916,0.0,100.0,3.0,30.0,303100.0,2136.0,27.0,True,950.0,950.0,459.0,82.0,6.0,39.0,20.0
6065042719,Riverside County,California,0.05,0.0,0.0,0.0,0.01,0.25,0.68,0.24,0.15,0.73,0.1,0,0.0,False,False,False,5470.0,0.61,0.29,False,0.2355,0.0553,0.0,97.0,2.0,31.0,320900.0,6868.0,88.0,True,950.0,1160.0,600.0,82.5,4.0,37.0,20.0
6065042720,Riverside County,California,0.0,0.0,0.0,0.03,0.03,0.33,0.59,0.23,0.12,0.73,0.13,1,1.0,True,False,True,5371.0,0.63,0.3,False,0.0394,0.4163,0.0,93.0,2.0,22.0,264400.0,660.0,9.0,True,960.0,1130.0,620.0,77.59,10.0,37.0,17.0
6065042723,Riverside County,California,0.03,0.03,0.0,0.0,0.0,0.38,0.55,0.14,0.15,0.69,0.15,2,1.0,True,False,True,6537.0,0.87,0.48,True,0.1079,0.1733,0.0001,98.0,2.0,27.0,160700.0,3903.0,51.0,True,930.0,1270.0,800.0,75.3,10.0,55.0,17.0
6065042724,Riverside County,California,0.07,0.0,0.07,0.0,0.06,0.41,0.41,0.05,0.16,0.75,0.08,1,1.0,True,False,True,4054.0,0.14,0.05,False,0.0002,0.007,0.0,100.0,1.0,15.0,362300.0,4543.0,60.0,True,850.0,640.0,290.0,79.9,13.0,15.0,4.0
6065042726,Riverside County,California,0.07,0.0,0.08,0.01,0.07,0.34,0.45,0.2,0.16,0.72,0.11,0,0.0,False,False,False,9300.0,0.33,0.14,False,0.0573,0.0379,0.0,97.0,1.0,16.0,415100.0,6065.0,80.0,True,890.0,760.0,360.0,,6.0,27.0,9.0
6065042728,Riverside County,California,0.02,0.01,0.01,0.0,0.05,0.43,0.49,0.34,0.13,0.7,0.15,0,0.0,False,False,False,2229.0,0.42,0.19,False,0.0454,0.022,0.0,93.0,2.0,17.0,309100.0,6080.0,80.0,True,840.0,960.0,550.0,75.3,3.0,28.0,5.0
6065042729,Riverside County,California,0.09,0.0,0.08,0.0,0.05,0.47,0.29,0.13,0.1,0.58,0.3,2,2.0,True,False,True,9987.0,0.67,0.32,True,0.0392,0.0136,0.0,99.0,2.0,29.0,344500.0,2893.0,36.0,True,910.0,1360.0,880.0,83.6,6.0,39.0,10.0
6065042730,Riverside County,California,0.0,0.0,0.0,0.0,0.02,0.21,0.76,0.46,0.08,0.8,0.1,2,2.0,True,False,True,5684.0,0.78,0.4,True,0.1177,0.0703,0.0,97.0,2.0,31.0,318900.0,5120.0,68.0,True,990.0,1250.0,610.0,74.3,7.0,55.0,26.0
6065042731,Riverside County,California,0.07,0.0,0.02,0.0,0.05,0.28,0.6,0.19,0.12,0.75,0.12,0,0.0,False,False,False,8161.0,0.35,0.15,False,0.2389,0.1291,0.0,95.0,2.0,18.0,323100.0,3558.0,46.0,True,900.0,1060.0,570.0,79.4,7.0,26.0,9.0
6065042732,Riverside County,California,0.05,0.0,0.05,0.0,0.06,0.35,0.51,0.25,0.17,0.74,0.07,0,0.0,False,False,False,6571.0,0.17,0.06,False,0.0793,0.0798,0.0,99.0,2.0,14.0,330100.0,3434.0,44.0,True,880.0,760.0,360.0,82.7,5.0,16.0,2.0
6065042733,Riverside County,California,0.1,0.0,0.08,0.0,0.08,0.44,0.32,0.14,0.23,0.67,0.08,0,0.0,False,False,False,11856.0,0.33,0.14,False,0.0443,0.1532,0.0,97.0,1.0,18.0,384900.0,2248.0,28.0,True,850.0,750.0,380.0,79.59,6.0,23.0,7.0
6065042737,Riverside County,California,0.12,0.01,0.08,0.01,0.04,0.45,0.3,0.12,0.14,0.75,0.09,0,0.0,False,False,False,2766.0,0.19,0.07,False,0.0462,0.0764,0.0,92.0,1.0,14.0,375900.0,3681.0,48.0,True,880.0,740.0,360.0,81.4,5.0,15.0,10.0
6065042738,Riverside County,California,0.08,0.0,0.06,0.03,0.05,0.47,0.33,0.13,0.17,0.76,0.06,0,0.0,False,False,False,8614.0,0.23,0.09,False,0.0798,0.0194,0.0,99.0,1.0,21.0,362200.0,4791.0,63.0,True,910.0,730.0,370.0,81.7,8.0,23.0,12.0
6065042739,Riverside County,California,0.08,0.0,0.1,0.0,0.06,0.43,0.31,0.15,0.15,0.75,0.09,0,0.0,False,False,False,7631.0,0.06,0.0,False,0.037,0.0089,0.0,97.0,1.0,6.0,391000.0,5762.0,76.0,True,860.0,750.0,360.0,80.09,7.0,14.0,4.0
6065042740,Riverside County,California,0.08,0.0,0.04,0.0,0.03,0.78,0.04,0.02,0.0,0.31,0.68,4,3.0,True,False,True,1858.0,0.74,0.36,True,0.0027,0.0009,0.0,100.0,3.0,29.0,210600.0,6152.0,81.0,True,850.0,1889.0,1470.0,,15.0,39.0,9.0
6065042741,Riverside County,California,0.03,0.0,0.03,0.0,0.01,0.77,0.13,0.06,0.0,0.31,0.68,5,4.0,True,False,True,2087.0,0.8,0.42,True,0.0,0.002,0.0,100.0,3.0,41.0,184800.0,5786.0,77.0,True,900.0,2030.0,1550.0,75.09,10.0,44.0,16.0
6065042742,Riverside County,California,0.03,0.0,0.03,0.0,0.11,0.5,0.41,0.16,0.16,0.73,0.09,0,0.0,False,False,False,4846.0,0.06,0.0,False,0.0425,0.0447,0.0,99.0,2.0,10.0,352700.0,4309.0,57.0,True,850.0,630.0,300.0,82.0,7.0,11.0,1.0
6065042743,Riverside County,California,0.04,0.0,0.06,0.0,0.04,0.59,0.26,0.18,0.16,0.73,0.1,0,0.0,False,False,False,3528.0,0.21,0.08,False,0.0379,0.1586,0.0,97.0,1.0,17.0,372400.0,4101.0,54.0,True,860.0,730.0,360.0,78.3,6.0,15.0,3.0
6065042744,Riverside County,California,0.0,0.0,0.0,0.0,0.02,0.35,0.62,0.27,0.14,0.75,0.1,0,0.0,False,False,False,4573.0,0.54,0.25,False,0.1205,0.0949,0.0,92.0,2.0,26.0,334700.0,4217.0,55.0,True,910.0,1019.0,509.0,78.59,5.0,37.0,19.0
6065042745,Riverside County,California,0.05,0.0,0.03,0.0,0.02,0.51,0.38,0.13,0.09,0.59,0.31,0,0.0,False,False,False,5413.0,0.39,0.17,False,0.0377,0.2976,0.0,98.0,2.0,23.0,296600.0,1029.0,13.0,True,880.0,1320.0,819.0,79.59,9.0,26.0,14.0
6065042800,Riverside County,California,0.03,0.0,0.02,0.0,0.01,0.08,0.86,0.57,0.16,0.77,0.05,3,3.0,True,False,True,9515.0,0.9,0.53,True,0.0493,0.0026,0.0,99.0,3.0,42.0,236300.0,3665.0,47.0,True,1030.0,1240.0,509.0,73.2,10.0,62.0,20.0
6065042901,Riverside County,California,0.03,0.0,0.0,0.0,0.0,0.14,0.8,0.59,0.15,0.74,0.1,4,3.0,True,False,True,7591.0,0.75,0.38,True,0.1011,0.2535,0.0,91.0,3.0,36.0,229500.0,2117.0,26.0,True,980.0,1380.0,630.0,78.09,7.0,51.0,20.0
6065042902,Riverside County,California,0.0,0.0,0.02,0.0,0.0,0.22,0.73,0.58,0.14,0.73,0.11,5,3.0,True,False,True,5095.0,0.8,0.42,True,0.0374,0.7345,0.0,94.0,4.0,24.0,218100.0,324.0,5.0,True,960.0,1270.0,640.0,78.5,12.0,49.0,18.0
6065042903,Riverside County,California,0.01,0.0,0.01,0.0,0.0,0.14,0.81,0.61,0.14,0.76,0.08,6,4.0,True,False,True,6126.0,0.71,0.35,True,0.0406,1.0564,0.0,96.0,3.0,31.0,268600.0,264.0,4.0,True,980.0,1310.0,610.0,83.7,11.0,42.0,12.0
6065042904,Riverside County,California,0.08,0.0,0.03,0.0,0.0,0.07,0.8,0.59,0.15,0.74,0.09,6,4.0,True,False,True,10637.0,0.8,0.42,True,0.0388,0.5221,0.0,96.0,3.0,35.0,254300.0,1020.0,13.0,True,980.0,1300.0,570.0,76.9,12.0,51.0,26.0
6065043001,Riverside County,California,0.11,0.01,0.04,0.0,0.02,0.25,0.57,0.36,0.21,0.69,0.08,2,2.0,True,False,True,7090.0,0.81,0.43,True,0.3319,0.0787,0.0,92.0,3.0,43.0,318700.0,1691.0,21.0,True,960.0,1080.0,540.0,74.09,6.0,50.0,22.0
6065043003,Riverside County,California,0.04,0.01,0.04,0.0,0.05,0.2,0.64,0.4,0.19,0.74,0.06,4,4.0,True,False,True,7243.0,0.84,0.45,True,0.0034,0.0008,0.0,100.0,2.0,43.0,251400.0,4605.0,61.0,True,969.0,969.0,440.0,76.3,12.0,56.0,22.0
6065043005,Riverside County,California,0.01,0.0,0.02,0.0,0.08,0.24,0.64,0.38,0.14,0.78,0.07,3,3.0,True,False,True,5960.0,0.7,0.34,True,0.0486,0.0541,0.0,96.0,2.0,29.0,257500.0,1493.0,19.0,True,960.0,1010.0,490.0,77.5,8.0,43.0,14.0
6065043006,Riverside County,California,0.05,0.0,0.01,0.0,0.05,0.16,0.73,0.48,0.19,0.72,0.08,6,5.0,True,False,True,5402.0,0.92,0.56,True,0.0182,0.0155,0.0,65.0,3.0,44.0,259500.0,3477.0,44.0,True,1010.0,1180.0,550.0,79.0,12.0,61.0,22.0
6065043007,Riverside County,California,0.05,0.0,0.06,0.0,0.07,0.44,0.41,0.14,0.16,0.76,0.06,0,0.0,False,False,False,7420.0,0.22,0.08,False,0.0398,0.1703,0.0,96.0,1.0,10.0,418100.0,1339.0,17.0,True,850.0,660.0,300.0,82.7,3.0,22.0,4.0
6065043008,Riverside County,California,0.04,0.0,0.04,0.0,0.04,0.36,0.53,0.29,0.18,0.72,0.08,1,1.0,True,False,True,7427.0,0.52,0.24,False,0.0142,0.2833,0.0,97.0,2.0,23.0,367600.0,543.0,8.0,True,890.0,880.0,430.0,77.3,13.0,31.0,11.0
6065043009,Riverside County,California,0.02,0.0,0.05,0.0,0.03,0.37,0.52,0.25,0.14,0.77,0.07,0,0.0,False,False,False,5712.0,0.21,0.08,False,0.0378,0.0633,0.0,99.0,1.0,14.0,363400.0,3008.0,38.0,True,869.0,770.0,360.0,,7.0,16.0,8.0
6065043010,Riverside County,California,0.02,0.01,0.02,0.0,0.04,0.36,0.53,0.3,0.14,0.77,0.08,0,0.0,False,False,False,5956.0,0.35,0.15,False,0.0003,0.0008,0.0,100.0,2.0,21.0,347800.0,5224.0,69.0,True,900.0,840.0,390.0,76.8,8.0,24.0,7.0
6065043206,Riverside County,California,0.02,0.0,0.11,0.0,0.09,0.47,0.3,0.1,0.12,0.76,0.1,0,0.0,False,False,False,7966.0,0.41,0.18,False,0.0171,0.0008,0.0,17.0,2.0,32.0,398500.0,4100.0,54.0,True,900.0,869.0,459.0,83.2,11.0,25.0,10.0
6065043211,Riverside County,California,0.04,0.0,0.05,0.0,0.04,0.49,0.37,0.14,0.14,0.75,0.1,0,0.0,False,False,False,5519.0,0.22,0.08,False,0.0021,0.0021,0.0,100.0,2.0,18.0,377700.0,5044.0,67.0,True,869.0,800.0,420.0,80.2,6.0,17.0,9.0
